18,20,21,23,25,27,29,30,32,34,36,38,39,41,43,45,47,49,50,52,54,56,58,59,61,63,65,67,69,70,72,74,76,78,79,81,83,85,87,89,90
14,15,16,18,19,20,22,23,24,26,27,29,30,31,33,34,35,37,38,39,41,42,44,45,46,48,49,50,52,53,55,56,57,59,60,61,63,64,65,67,68
11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50,52,53,54,55
0,9,10,10,11,12,13,14,14,15,16,17,17,18,19,20,21,21,22,23,24,25,25,26,27,28,28,29,30,31,32,32,33,34,35,36,36,37,38,39,39
0,0,9,9,10,11,11,12,13,13,14,15,15,16,17,17,18,19,19,20,21,22,22,23,24,24,25,26,26,27,28,28,29,30,30,31,32,33,33,34,35
0,0,0,0,0,9,9,10,10,11,11,12,12,13,14,14,15,15,16,16,17,17,18,18,19,20,20,21,21,22,22,23,23,24,25,25,26,26,27,27,28
0,0,0,0,0,0,0,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,20,20,21,21,22,22,23,23,24,24,25,25
0,0,0,0,0,0,0,0,0,0,9,9,10,10,11,11,11,12,12,13,13,14,14,14,15,15,16,16,16,17,17,18,18,19,19,19,20,20,21,21,22
0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,10,10,10,11,11,11,12,12,13,13,13,14,14,14,15,15,15,16,16,17,17,17,18,18,18,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,15,15,15,16,16,16,17,17,17,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,10,10,10,11,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,15,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,10,10,10,10,11,11,11,11,12,12,12,13,13,13,13,14,14,14
