10, 1.762, 0, 5, 3102.76
40, 5.524, 0, 7, 3106.52
18, 2.954, 0, 7, 3153.95
46, 6.014, 0, 7, 3157.01
1, 0.384, 0, 0, 3201.38
34, 4.690, 0, 7, 3255.69
49, 7.322, 0, 8, 3308.32
11, 1.840, 0, 5, 3402.84
40, 4.702, 0, 7, 3405.70
27, 4.238, 0, 7, 3455.24
49, 5.246, 0, 6, 3456.25
7, 1.326, 0, 5, 3502.33
38, 4.372, 0, 6, 3555.37
17, 2.990, 0, 7, 3603.99
27, 4.250, 0, 7, 3605.25
33, 4.024, 0, 8, 3705.02
1, 0.414, 0, 0, 3801.41
4, 0.666, 0, 1, 3801.67
7, 1.336, 0, 5, 3852.34
15, 2.474, 0, 6, 3903.47
42, 4.940, 0, 8, 3905.94
28, 4.206, 0, 8, 3955.21
33, 5.196, 0, 7, 3956.20
13, 2.198, 0, 6, 4053.20
24, 3.188, 0, 7, 4054.19
29, 4.124, 0, 7, 4055.12
45, 5.888, 0, 7, 4056.89
23, 3.390, 0, 6, 4104.39
40, 4.470, 0, 7, 4105.47
10, 1.760, 0, 5, 4202.76
25, 3.434, 0, 6, 4204.43
41, 5.486, 0, 7, 4206.49
25, 3.150, 0, 6, 4254.15
36, 4.954, 0, 7, 4305.95
2, 0.642, 0, 0, 4401.64
27, 4.516, 0, 8, 4455.52
28, 3.982, 0, 7, 4754.98
29, 3.306, 1, 6, 54.31
46, 5.866, 1, 7, 106.87
15, 2.450, 1, 6, 153.45
49, 6.684, 1, 8, 207.68
29, 3.214, 1, 6, 254.21
25, 3.622, 1, 7, 404.62
41, 5.386, 1, 7, 406.39
30, 5.344, 1, 8, 556.34
32, 5.812, 1, 8, 556.81
2, 0.384, 1, 0, 651.38
31, 3.588, 1, 6, 654.59
46, 5.316, 1, 7, 656.32
12, 1.998, 1, 6, 803.00
14, 2.866, 1, 9, 853.87
16, 3.100, 1, 9, 854.10
42, 5.872, 1, 7, 856.87
11, 1.668, 1, 5, 952.67
14, 2.212, 1, 6, 1003.21
36, 3.796, 1, 8, 1004.80
43, 6.212, 1, 8, 1057.21
33, 3.880, 1, 7, 1154.88
49, 6.530, 1, 8, 1207.53
8, 1.458, 1, 5, 1252.46
19, 1.998, 1, 5, 1253.00
7, 1.318, 1, 5, 1302.32
12, 1.822, 1, 6, 1302.82
40, 5.426, 1, 5, 1356.43
7, 1.308, 1, 6, 1402.31
21, 2.640, 1, 6, 1403.64
7, 1.348, 1, 6, 1452.35
11, 2.104, 1, 6, 1453.10
3, 0.758, 1, 0, 1501.76
8, 1.374, 1, 5, 1552.37
10, 1.770, 1, 5, 1552.77
19, 3.042, 1, 7, 1704.04
27, 4.238, 1, 8, 1805.24
43, 6.200, 1, 7, 1807.20
26, 3.180, 1, 6, 1854.18
35, 4.188, 1, 8, 1855.19
17, 2.468, 1, 6, 1953.47
24, 3.278, 1, 9, 1954.28
3, 0.788, 1, 0, 2101.79
8, 1.362, 1, 6, 2302.36
11, 1.920, 1, 6, 2302.92
12, 2.118, 1, 6, 2303.12
20, 2.896, 1, 6, 2353.90
43, 6.442, 1, 7, 2357.44
32, 4.036, 1, 6, 2655.04
48, 6.870, 1, 7, 2757.87
41, 6.784, 1, 8, 2807.78
30, 3.818, 1, 6, 2854.82
13, 2.004, 1, 5, 2903.00
39, 5.316, 1, 6, 2906.32
18, 2.692, 1, 6, 2953.69
39, 5.490, 1, 8, 3056.49
29, 3.702, 1, 5, 3204.70
37, 4.674, 1, 6, 3205.67
45, 5.034, 1, 6, 3206.03
13, 1.816, 1, 5, 3252.82
30, 4.318, 1, 7, 3255.32
46, 5.626, 1, 6, 3406.63
26, 3.992, 1, 7, 3454.99
38, 5.022, 1, 7, 3506.02
43, 5.832, 1, 9, 3506.83
22, 3.172, 1, 7, 3554.17
5, 1.088, 1, 3, 3602.09
22, 3.770, 1, 7, 3604.77
11, 1.776, 1, 5, 3652.78
40, 6.168, 1, 8, 3657.17
24, 3.148, 1, 5, 3704.15
40, 5.254, 1, 6, 3706.25
23, 3.386, 1, 7, 3754.39
43, 4.254, 1, 6, 3805.25
16, 2.872, 1, 7, 3853.87
17, 2.980, 1, 7, 3853.98
27, 4.024, 1, 6, 3855.02
39, 4.424, 1, 7, 3905.42
17, 3.028, 1, 7, 4004.03
44, 6.610, 1, 8, 4007.61
14, 2.240, 1, 6, 4053.24
26, 3.662, 1, 7, 4054.66
34, 4.778, 1, 7, 4055.78
35, 4.538, 1, 7, 4205.54
24, 3.048, 1, 6, 4254.05
24, 3.718, 1, 7, 4304.72
25, 3.880, 1, 8, 4304.88
27, 4.060, 1, 8, 4305.06
34, 4.914, 1, 9, 4405.91
16, 2.464, 1, 6, 4603.46
18, 2.644, 1, 6, 4603.64
25, 3.170, 1, 6, 4654.17
31, 4.070, 1, 6, 4655.07
29, 4.002, 1, 6, 4705.00
41, 4.924, 1, 7, 4755.92
35, 4.676, 1, 6, 4805.68
44, 6.134, 1, 7, 4807.13
21, 2.532, 2, 6, 203.53
26, 3.306, 2, 7, 204.31
40, 5.142, 2, 7, 206.14
36, 4.668, 2, 8, 355.67
3, 0.410, 2, 0, 451.41
29, 3.488, 2, 7, 454.49
24, 3.150, 2, 7, 504.15
38, 5.290, 2, 7, 706.29
21, 3.134, 2, 7, 754.13
22, 3.344, 2, 8, 904.34
23, 3.722, 2, 8, 904.72
37, 4.766, 2, 7, 905.77
32, 4.904, 2, 7, 1055.90
30, 3.836, 2, 7, 1204.84
36, 4.762, 2, 6, 1305.76
25, 3.434, 2, 7, 1354.43
35, 4.536, 2, 8, 1405.54
41, 5.664, 2, 7, 1556.66
28, 3.922, 2, 6, 1604.92
41, 5.326, 2, 7, 1606.33
8, 1.478, 2, 5, 1652.48
48, 5.662, 2, 7, 1756.66
48, 6.066, 2, 6, 1857.07
29, 3.640, 2, 6, 1904.64
25, 3.350, 2, 7, 2104.35
47, 6.306, 2, 7, 2157.31
35, 4.618, 2, 7, 2205.62
48, 6.058, 2, 7, 2207.06
10, 1.760, 2, 5, 2252.76
27, 3.686, 2, 7, 2254.69
10, 1.628, 2, 5, 2402.63
19, 2.420, 2, 6, 2403.42
34, 3.680, 2, 7, 2404.68
42, 6.140, 2, 8, 2557.14
30, 3.804, 2, 7, 2604.80
12, 1.828, 2, 5, 2652.83
6, 1.112, 2, 4, 2702.11
16, 2.552, 2, 7, 2703.55
5, 0.990, 2, 3, 2751.99
27, 3.816, 2, 8, 2754.82
6, 1.228, 2, 4, 2802.23
23, 3.730, 2, 9, 2804.73
26, 4.252, 2, 9, 2805.25
16, 2.420, 2, 7, 2853.42
26, 3.500, 2, 7, 2854.50
21, 2.712, 2, 6, 2903.71
25, 3.756, 2, 8, 2904.76
4, 0.790, 2, 0, 2951.79
49, 6.050, 2, 6, 3007.05
1, 0.408, 2, 0, 3051.41
16, 2.674, 2, 6, 3103.67
19, 2.872, 2, 6, 3103.87
31, 4.222, 2, 6, 3105.22
15, 2.246, 2, 7, 3153.25
21, 3.380, 2, 7, 3154.38
32, 4.712, 2, 6, 3155.71
10, 1.592, 2, 5, 3302.59
30, 3.562, 2, 7, 3404.56
21, 3.210, 2, 7, 3504.21
47, 6.126, 2, 7, 3507.13
3, 0.386, 2, 0, 3751.39
32, 3.806, 2, 6, 3754.81
48, 5.894, 2, 6, 3756.89
42, 5.362, 2, 7, 3856.36
1, 0.386, 2, 0, 3901.39
13, 2.054, 2, 6, 3903.05
49, 6.086, 2, 8, 3907.09
33, 4.834, 2, 8, 4005.83
17, 2.484, 2, 5, 4103.48
34, 4.126, 2, 7, 4155.13
34, 4.364, 2, 7, 4205.36
42, 5.606, 2, 7, 4206.61
30, 3.522, 2, 6, 4254.52
7, 1.312, 2, 6, 4302.31
19, 2.734, 2, 7, 4303.73
19, 2.972, 2, 8, 4353.97
39, 5.036, 2, 8, 4506.04
9, 1.530, 2, 5, 4552.53
20, 2.646, 2, 6, 4553.65
46, 6.218, 2, 8, 4657.22
38, 4.606, 2, 7, 4755.61
5, 1.082, 2, 3, 4802.08
11, 1.680, 3, 5, 52.68
23, 3.066, 3, 6, 54.07
26, 3.610, 3, 7, 104.61
38, 4.708, 3, 7, 105.71
29, 3.560, 3, 6, 154.56
46, 6.372, 3, 8, 207.37
42, 6.020, 3, 7, 307.02
47, 6.704, 3, 7, 307.70
40, 5.628, 3, 8, 356.63
5, 0.488, 3, 0, 451.49
12, 1.766, 3, 4, 452.77
7, 1.266, 3, 4, 502.27
22, 2.904, 3, 6, 503.90
25, 4.276, 3, 8, 555.28
32, 4.892, 3, 9, 605.89
30, 4.054, 3, 6, 705.05
37, 5.264, 3, 6, 756.26
9, 1.560, 3, 6, 802.56
35, 4.566, 3, 8, 805.57
23, 3.760, 3, 6, 854.76
45, 4.996, 3, 7, 1006.00
38, 5.378, 3, 8, 1056.38
42, 5.990, 3, 8, 1056.99
44, 6.278, 3, 8, 1057.28
20, 2.920, 3, 7, 1153.92
24, 3.154, 3, 7, 1154.15
18, 2.672, 3, 7, 1203.67
0, 0.648, 3, 0, 1251.65
11, 1.740, 3, 5, 1252.74
10, 1.766, 3, 5, 1352.77
39, 5.258, 3, 5, 1356.26
25, 2.922, 3, 5, 1403.92
36, 3.646, 3, 7, 1454.65
36, 4.910, 3, 8, 1505.91
14, 2.186, 3, 6, 1653.19
12, 1.978, 3, 5, 1752.98
30, 4.484, 3, 8, 1805.48
46, 5.036, 3, 6, 1956.04
48, 5.198, 3, 6, 1956.20
29, 4.252, 3, 7, 2055.25
49, 6.484, 3, 6, 2057.48
16, 2.438, 3, 7, 2103.44
32, 4.004, 3, 7, 2105.00
42, 5.336, 3, 8, 2106.34
48, 6.290, 3, 7, 2107.29
4, 0.408, 3, 0, 2151.41
27, 3.378, 3, 6, 2154.38
34, 4.404, 3, 6, 2155.40
42, 4.974, 3, 7, 2305.97
36, 5.140, 3, 6, 2356.14
21, 3.838, 3, 8, 2504.84
28, 4.288, 3, 6, 2505.29
29, 4.202, 3, 8, 2555.20
10, 1.794, 3, 6, 2602.79
20, 3.076, 3, 6, 2654.08
45, 5.600, 3, 8, 2706.60
38, 4.550, 3, 8, 2855.55
43, 5.630, 3, 8, 2856.63
26, 3.924, 3, 8, 2904.92
47, 6.538, 3, 7, 2957.54
13, 1.736, 3, 5, 3002.74
20, 2.384, 3, 5, 3003.38
26, 3.536, 3, 7, 3004.54
27, 3.662, 3, 7, 3004.66
29, 4.202, 3, 7, 3005.20
14, 2.248, 3, 6, 3103.25
44, 6.064, 3, 7, 3107.06
31, 3.876, 3, 6, 3204.88
24, 3.142, 3, 7, 3254.14
16, 2.192, 3, 6, 3303.19
33, 4.514, 3, 7, 3305.51
45, 6.602, 3, 8, 3307.60
18, 2.790, 3, 7, 3353.79
28, 4.256, 3, 7, 3455.26
26, 3.972, 3, 8, 3504.97
32, 4.656, 3, 7, 3505.66
41, 5.466, 3, 9, 3506.47
43, 5.272, 3, 8, 3556.27
25, 3.084, 3, 7, 3654.08
14, 1.972, 3, 6, 3702.97
34, 4.366, 3, 8, 3705.37
42, 5.536, 3, 6, 3706.54
48, 6.310, 3, 7, 3707.31
5, 0.590, 3, 0, 3751.59
39, 4.748, 3, 7, 3755.75
0, 0.528, 3, 0, 3801.53
11, 1.710, 3, 6, 3802.71
12, 1.764, 3, 6, 3802.76
41, 4.688, 3, 8, 3905.69
48, 6.056, 3, 8, 3907.06
14, 2.464, 3, 7, 4003.46
26, 3.544, 3, 7, 4004.54
2, 0.408, 3, 0, 4101.41
7, 1.104, 3, 4, 4102.10
2, 0.384, 3, 0, 4251.38
8, 1.260, 3, 5, 4252.26
12, 1.566, 3, 5, 4252.57
31, 3.672, 3, 6, 4254.67
14, 2.182, 3, 6, 4303.18
37, 6.416, 3, 9, 4357.42
11, 1.870, 3, 5, 4452.87
21, 3.436, 3, 8, 4454.44
30, 4.110, 3, 7, 4555.11
9, 1.918, 3, 6, 4602.92
33, 4.240, 3, 6, 4605.24
16, 2.406, 4, 6, 53.41
42, 5.532, 4, 8, 206.53
37, 4.978, 4, 7, 255.98
48, 6.944, 4, 7, 307.94
9, 1.332, 4, 5, 352.33
12, 1.746, 4, 5, 352.75
41, 5.850, 4, 8, 356.85
10, 1.840, 4, 7, 402.84
33, 4.486, 4, 7, 405.49
2, 0.608, 4, 0, 451.61
36, 4.908, 4, 6, 505.91
21, 3.382, 4, 7, 554.38
23, 3.706, 4, 7, 554.71
26, 4.516, 4, 8, 555.52
49, 7.972, 4, 8, 558.97
23, 3.584, 4, 7, 604.58
0, 0.642, 4, 2, 651.64
25, 3.520, 4, 7, 704.52
38, 5.378, 4, 8, 756.38
47, 6.638, 4, 8, 757.64
2, 0.734, 4, 0, 901.73
5, 0.408, 4, 0, 951.41
17, 2.190, 4, 5, 953.19
31, 3.864, 4, 6, 954.86
24, 3.962, 4, 7, 1054.96
0, 0.858, 4, 2, 1101.86
41, 4.272, 4, 7, 1105.27
23, 2.884, 4, 6, 1303.88
33, 4.342, 4, 7, 1305.34
34, 4.670, 4, 7, 1355.67
43, 5.732, 4, 6, 1356.73
9, 1.722, 4, 6, 1402.72
33, 4.134, 4, 8, 1405.13
25, 3.202, 4, 6, 1454.20
49, 5.960, 4, 7, 1506.96
26, 4.308, 4, 8, 1555.31
20, 3.110, 4, 6, 1654.11
42, 5.576, 4, 7, 1656.58
33, 5.382, 4, 9, 1706.38
46, 6.012, 4, 7, 1707.01
40, 4.106, 4, 6, 1955.11
43, 4.574, 4, 6, 1955.57
46, 6.292, 4, 7, 2057.29
8, 1.278, 4, 5, 2152.28
13, 1.872, 4, 5, 2152.87
33, 3.960, 4, 6, 2154.96
29, 4.454, 4, 7, 2255.45
25, 3.706, 4, 8, 2354.71
27, 4.210, 4, 8, 2355.21
22, 3.372, 4, 7, 2454.37
23, 3.480, 4, 7, 2454.48
30, 4.280, 4, 8, 2555.28
1, 0.834, 4, 2, 2601.83
9, 1.602, 4, 6, 2602.60
26, 3.806, 4, 6, 2704.81
3, 0.450, 4, 0, 2751.45
8, 1.384, 4, 6, 2802.38
35, 5.704, 4, 7, 2806.70
42, 6.892, 4, 8, 2807.89
17, 2.738, 4, 7, 2853.74
36, 4.196, 4, 8, 2855.20
40, 5.392, 4, 8, 2956.39
30, 4.298, 4, 7, 3005.30
13, 2.160, 4, 6, 3053.16
14, 2.448, 4, 7, 3053.45
23, 3.726, 4, 8, 3054.73
44, 6.228, 4, 7, 3057.23
0, 0.868, 4, 2, 3251.87
27, 4.034, 4, 7, 3305.03
35, 4.682, 4, 7, 3305.68
13, 1.972, 4, 5, 3402.97
7, 1.148, 4, 5, 3452.15
23, 3.434, 4, 7, 3454.43
12, 1.980, 4, 7, 3502.98
39, 5.148, 4, 9, 3506.15
45, 6.110, 4, 8, 3607.11
31, 4.098, 4, 8, 3655.10
39, 6.042, 4, 9, 3657.04
0, 0.868, 4, 2, 3701.87
8, 1.294, 4, 5, 3702.29
20, 3.152, 4, 7, 3754.15
27, 3.560, 4, 7, 3904.56
15, 2.772, 4, 6, 3953.77
29, 4.428, 4, 7, 3955.43
25, 3.522, 4, 6, 4104.52
5, 0.420, 4, 0, 4251.42
9, 1.720, 4, 6, 4302.72
7, 1.152, 4, 3, 4402.15
12, 1.764, 4, 6, 4402.76
25, 3.168, 4, 6, 4404.17
45, 6.016, 4, 8, 4457.02
47, 5.124, 4, 7, 4556.12
28, 3.598, 4, 7, 4604.60
16, 2.706, 4, 8, 4703.71
6, 0.766, 4, 0, 4751.77
26, 3.524, 4, 7, 4804.52
31, 4.190, 4, 6, 4805.19
15, 2.322, 5, 6, 53.32
29, 3.964, 5, 7, 104.96
15, 1.866, 5, 5, 202.87
28, 3.630, 5, 7, 204.63
44, 5.934, 5, 8, 206.93
18, 2.284, 5, 5, 253.28
31, 3.922, 5, 8, 254.92
32, 3.570, 5, 7, 354.57
35, 4.290, 5, 8, 355.29
6, 0.424, 5, 0, 401.42
3, 0.654, 5, 0, 501.65
34, 4.518, 5, 6, 505.52
0, 1.072, 5, 3, 552.07
12, 2.168, 5, 6, 603.17
33, 5.156, 5, 9, 606.16
13, 1.920, 5, 6, 652.92
39, 4.494, 5, 7, 655.49
45, 5.052, 5, 7, 656.05
1, 1.034, 5, 3, 752.03
13, 2.350, 5, 8, 853.35
15, 3.016, 5, 9, 854.02
24, 3.974, 5, 8, 904.97
20, 3.320, 5, 7, 1054.32
46, 6.050, 5, 8, 1207.05
2, 0.750, 5, 0, 1251.75
7, 0.960, 5, 3, 1251.96
36, 4.416, 5, 7, 1255.42
30, 3.556, 5, 6, 1304.56
20, 2.376, 5, 6, 1403.38
32, 3.870, 5, 7, 1404.87
23, 3.356, 5, 7, 1504.36
1, 1.134, 5, 4, 1552.13
3, 0.634, 5, 0, 1601.63
29, 4.246, 5, 6, 1605.25
43, 5.650, 5, 7, 1606.65
38, 5.576, 5, 7, 1806.58
13, 1.962, 5, 6, 1852.96
27, 3.424, 5, 6, 1904.42
8, 1.160, 5, 5, 1952.16
15, 2.240, 5, 6, 1953.24
32, 4.694, 5, 7, 2255.69
44, 6.080, 5, 7, 2257.08
4, 0.402, 5, 0, 2301.40
7, 0.800, 5, 0, 2401.80
14, 2.150, 5, 5, 2403.15
15, 2.370, 5, 6, 2453.37
18, 2.676, 5, 6, 2453.68
27, 3.426, 5, 7, 2604.43
22, 3.304, 5, 6, 2654.30
1, 1.044, 5, 3, 2902.04
18, 2.424, 5, 6, 2903.42
40, 5.448, 5, 6, 2906.45
13, 1.960, 5, 5, 2952.96
2, 0.620, 5, 3, 3001.62
21, 3.354, 5, 8, 3054.35
28, 4.200, 5, 7, 3055.20
22, 3.060, 5, 7, 3204.06
22, 3.392, 5, 8, 3304.39
38, 4.958, 5, 7, 3305.96
15, 2.208, 5, 6, 3353.21
4, 0.400, 5, 0, 3401.40
41, 4.768, 5, 7, 3405.77
13, 1.946, 5, 5, 3452.95
15, 2.562, 5, 7, 3503.56
16, 2.616, 5, 7, 3503.62
8, 1.144, 5, 5, 3552.14
15, 2.372, 5, 7, 3603.37
32, 4.640, 5, 7, 3605.64
38, 4.580, 5, 7, 3755.58
25, 2.640, 5, 6, 3803.64
23, 3.544, 5, 6, 3854.54
46, 6.118, 5, 7, 3857.12
32, 3.746, 5, 7, 3904.75
42, 5.874, 5, 6, 3956.87
1, 1.060, 5, 3, 4002.06
32, 4.492, 5, 8, 4005.49
49, 6.206, 5, 7, 4057.21
20, 2.862, 5, 5, 4103.86
39, 5.138, 5, 7, 4206.14
22, 3.184, 5, 7, 4304.18
47, 5.974, 5, 6, 4306.97
15, 1.950, 5, 6, 4402.95
29, 3.870, 5, 7, 4554.87
10, 1.948, 5, 6, 4602.95
24, 3.280, 5, 7, 4604.28
48, 5.764, 5, 7, 4606.76
9, 1.484, 5, 5, 4652.48
10, 1.366, 5, 5, 4752.37
3, 0.844, 6, 5, 101.84
10, 1.684, 6, 5, 102.68
47, 5.980, 6, 7, 256.98
44, 6.420, 6, 8, 357.42
45, 6.564, 6, 8, 357.56
17, 2.346, 6, 5, 503.35
11, 1.720, 6, 5, 552.72
41, 6.652, 6, 8, 557.65
45, 7.462, 6, 9, 558.46
22, 3.398, 6, 7, 604.40
27, 3.812, 6, 7, 604.81
29, 4.262, 6, 8, 605.26
36, 5.900, 6, 8, 606.90
19, 2.672, 6, 7, 753.67
31, 3.720, 6, 6, 804.72
11, 1.514, 6, 4, 902.51
21, 3.062, 6, 8, 904.06
36, 4.434, 6, 7, 955.43
37, 4.758, 6, 7, 955.76
9, 1.324, 6, 5, 1002.32
18, 2.854, 6, 7, 1003.85
25, 3.340, 6, 7, 1004.34
7, 0.396, 6, 0, 1101.40
22, 2.628, 6, 6, 1103.63
5, 0.388, 6, 0, 1151.39
38, 4.486, 6, 6, 1155.49
44, 5.404, 6, 7, 1156.40
46, 6.294, 6, 6, 1257.29
29, 4.178, 6, 7, 1355.18
13, 1.846, 6, 6, 1452.85
40, 4.330, 6, 8, 1455.33
47, 5.464, 6, 8, 1456.46
30, 4.244, 6, 7, 1505.24
17, 2.416, 6, 5, 1603.42
21, 3.504, 6, 7, 1704.50
29, 4.278, 6, 8, 1705.28
46, 6.590, 6, 7, 1807.59
29, 4.158, 6, 7, 2005.16
46, 6.030, 6, 8, 2007.03
27, 3.874, 6, 7, 2054.87
32, 4.774, 6, 7, 2055.77
25, 3.292, 6, 6, 2204.29
36, 4.822, 6, 7, 2205.82
43, 5.960, 6, 7, 2256.96
33, 3.210, 6, 8, 2304.21
44, 5.388, 6, 8, 2306.39
14, 2.170, 6, 6, 2353.17
23, 3.946, 6, 7, 2504.95
38, 4.480, 6, 6, 2655.48
0, 1.502, 6, 4, 2702.50
19, 3.080, 6, 7, 2704.08
31, 5.032, 6, 6, 2806.03
8, 0.788, 6, 0, 2851.79
23, 2.744, 6, 5, 3003.74
31, 4.368, 6, 7, 3055.37
0, 1.286, 6, 4, 3152.29
35, 4.290, 6, 6, 3205.29
1, 1.078, 6, 3, 3252.08
26, 3.538, 6, 7, 3254.54
7, 0.428, 6, 0, 3301.43
24, 3.686, 6, 8, 3304.69
30, 4.208, 6, 6, 3305.21
43, 6.134, 6, 8, 3307.13
19, 3.078, 6, 7, 3354.08
23, 2.506, 6, 7, 3403.51
45, 5.332, 6, 7, 3406.33
0, 1.300, 6, 4, 3552.30
44, 5.888, 6, 7, 3606.89
17, 2.400, 6, 5, 3653.40
9, 0.842, 6, 3, 3751.84
1, 1.064, 6, 3, 3752.06
48, 6.856, 6, 7, 4007.86
0, 1.286, 6, 4, 4052.29
47, 6.050, 6, 7, 4057.05
30, 3.750, 6, 6, 4104.75
30, 3.466, 6, 7, 4154.47
31, 3.736, 6, 7, 4154.74
40, 4.744, 6, 6, 4155.74
49, 6.256, 6, 7, 4157.26
32, 4.314, 6, 9, 4405.31
48, 6.208, 6, 7, 4457.21
4, 0.602, 6, 0, 4501.60
43, 4.902, 6, 8, 4555.90
28, 3.830, 6, 7, 4654.83
18, 2.934, 6, 8, 4703.93
31, 4.198, 6, 7, 4755.20
25, 2.996, 6, 7, 4804.00
21, 2.698, 7, 6, 103.70
42, 5.182, 7, 7, 106.18
48, 5.974, 7, 7, 106.97
3, 1.056, 7, 4, 202.06
37, 4.704, 7, 8, 205.70
47, 6.468, 7, 8, 207.47
5, 0.610, 7, 0, 251.61
26, 2.664, 7, 6, 353.66
9, 0.904, 7, 0, 401.90
10, 1.304, 7, 4, 452.30
29, 3.900, 7, 7, 504.90
19, 2.698, 7, 7, 553.70
40, 6.514, 7, 8, 557.51
4, 0.826, 7, 4, 701.83
48, 6.246, 7, 7, 807.25
34, 5.206, 7, 9, 856.21
30, 4.202, 7, 6, 905.20
16, 2.216, 7, 6, 1053.22
22, 3.584, 7, 7, 1054.58
42, 5.450, 7, 8, 1206.45
43, 5.594, 7, 8, 1206.59
9, 0.558, 7, 0, 1251.56
9, 0.616, 7, 0, 1301.62
44, 5.368, 7, 5, 1306.37
9, 0.926, 7, 0, 1351.93
20, 2.636, 7, 7, 1353.64
24, 3.248, 7, 7, 1354.25
30, 4.382, 7, 7, 1355.38
8, 0.340, 7, 0, 1451.34
0, 2.164, 7, 6, 1453.16
48, 5.686, 7, 8, 1456.69
28, 4.416, 7, 8, 1555.42
48, 6.436, 7, 6, 1607.44
27, 4.028, 7, 8, 1655.03
45, 6.098, 7, 8, 1657.10
33, 3.442, 7, 6, 1754.44
14, 2.132, 7, 5, 1803.13
2, 1.246, 7, 5, 1902.25
49, 6.198, 7, 6, 2007.20
5, 0.610, 7, 0, 2051.61
39, 5.120, 7, 7, 2256.12
9, 0.768, 7, 0, 2301.77
26, 2.586, 7, 5, 2303.59
31, 2.856, 7, 6, 2303.86
1, 2.042, 7, 5, 2403.04
3, 1.074, 7, 4, 2452.07
28, 3.858, 7, 7, 2454.86
45, 5.820, 7, 7, 2456.82
14, 2.206, 7, 6, 2503.21
16, 2.584, 7, 6, 2503.58
2, 1.280, 7, 4, 2552.28
0, 1.514, 7, 4, 2552.51
11, 1.526, 7, 5, 2552.53
18, 2.592, 7, 7, 2603.59
14, 1.988, 7, 6, 2702.99
36, 4.382, 7, 7, 2705.38
28, 4.188, 7, 8, 2755.19
1, 1.732, 7, 6, 2802.73
0, 1.768, 7, 6, 2802.77
22, 3.292, 7, 7, 2804.29
24, 3.850, 7, 9, 2804.85
19, 2.846, 7, 7, 2853.85
24, 3.152, 7, 6, 2854.15
5, 0.606, 7, 0, 2901.61
10, 1.212, 7, 5, 2902.21
32, 4.168, 7, 6, 2955.17
41, 5.662, 7, 8, 2956.66
18, 3.060, 7, 8, 3054.06
0, 1.296, 7, 3, 3202.30
6, 0.400, 7, 0, 3251.40
43, 5.622, 7, 7, 3356.62
27, 2.926, 7, 7, 3403.93
29, 3.412, 7, 7, 3404.41
40, 4.658, 7, 6, 3455.66
32, 3.856, 7, 7, 3554.86
19, 3.302, 7, 7, 3604.30
36, 4.832, 7, 7, 3605.83
4, 0.530, 7, 0, 3751.53
4, 1.042, 7, 4, 3852.04
34, 4.420, 7, 7, 3855.42
38, 4.762, 7, 7, 3855.76
26, 3.798, 7, 8, 3954.80
37, 4.170, 7, 6, 4105.17
18, 2.648, 7, 7, 4203.65
38, 5.024, 7, 7, 4206.02
48, 6.410, 7, 7, 4207.41
48, 6.382, 7, 6, 4307.38
43, 6.138, 7, 8, 4407.14
36, 5.512, 7, 8, 4456.51
13, 1.578, 7, 5, 4552.58
